record_type,analysis,replicate,metric,estimate,ci95_low,ci95_high,units,n_physical_particles,seed,repetitions,notes
permutation_sample,random_target_derangement_distribution,574,mean_rmsd,6.915592018501669,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,575,mean_rmsd,6.921797897954531,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,576,mean_rmsd,6.896149157125739,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,577,mean_rmsd,6.914131648425815,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,578,mean_rmsd,6.948738441612147,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,579,mean_rmsd,6.932281796660605,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,580,mean_rmsd,6.962345006725457,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,581,mean_rmsd,6.909250871815259,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,582,mean_rmsd,6.918736708918705,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,583,mean_rmsd,6.945218730793724,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,584,mean_rmsd,6.907866572730149,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,585,mean_rmsd,6.923773533688316,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,586,mean_rmsd,6.941941834172116,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,587,mean_rmsd,6.936698244915734,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,588,mean_rmsd,6.910576571066168,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,589,mean_rmsd,6.89641982658,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,590,mean_rmsd,6.898748359631889,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,591,mean_rmsd,6.942789026815681,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,592,mean_rmsd,6.939098832589162,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,593,mean_rmsd,6.904297443812407,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,594,mean_rmsd,6.921070382927038,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,595,mean_rmsd,6.938263363439826,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,596,mean_rmsd,6.939452722959881,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,597,mean_rmsd,6.891953317436991,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,598,mean_rmsd,6.910677890246428,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,599,mean_rmsd,6.926661933645418,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,600,mean_rmsd,6.919552304581751,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,601,mean_rmsd,6.9332886255602295,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,602,mean_rmsd,6.913669652419754,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,603,mean_rmsd,6.9173771159015125,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,604,mean_rmsd,6.932296317728261,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,605,mean_rmsd,6.917071426524392,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,606,mean_rmsd,6.908003769633137,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,607,mean_rmsd,6.9457211662002765,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,608,mean_rmsd,6.95412281023098,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,609,mean_rmsd,6.930750182767458,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,610,mean_rmsd,6.933280281646343,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,611,mean_rmsd,6.945582104501845,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,612,mean_rmsd,6.942171849383584,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,613,mean_rmsd,6.896091403248945,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,614,mean_rmsd,6.947597359246846,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,615,mean_rmsd,6.89900692726087,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,616,mean_rmsd,6.925663185747364,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,617,mean_rmsd,6.903142617092858,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,618,mean_rmsd,6.915952307049233,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,619,mean_rmsd,6.8852545256433615,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,620,mean_rmsd,6.88983842549143,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,621,mean_rmsd,6.928942456607578,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,622,mean_rmsd,6.919736757809603,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,623,mean_rmsd,6.916114087611814,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,624,mean_rmsd,6.93536509236203,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,625,mean_rmsd,6.9385054063555565,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,626,mean_rmsd,6.907437308746049,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,627,mean_rmsd,6.9138211628636235,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,628,mean_rmsd,6.94045966032487,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,629,mean_rmsd,6.91172833627387,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,630,mean_rmsd,6.889448472324807,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,631,mean_rmsd,6.928806261436849,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,632,mean_rmsd,6.921509201267098,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,633,mean_rmsd,6.93136686805532,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,634,mean_rmsd,6.974467218169684,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,635,mean_rmsd,6.914006531172161,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,636,mean_rmsd,6.912178615473494,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,637,mean_rmsd,6.913769609728947,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,638,mean_rmsd,6.94805928714366,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,639,mean_rmsd,6.930601243972779,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,640,mean_rmsd,6.905095360200617,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,641,mean_rmsd,6.91349159599256,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,642,mean_rmsd,6.926405259108242,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,643,mean_rmsd,6.896404321441168,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,644,mean_rmsd,6.928987837682797,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,645,mean_rmsd,6.906363217196888,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,646,mean_rmsd,6.935714040683795,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,647,mean_rmsd,6.922388173175764,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,648,mean_rmsd,6.95993292664878,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,649,mean_rmsd,6.928427574230146,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,650,mean_rmsd,6.93687025720862,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,651,mean_rmsd,6.902104121763496,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,652,mean_rmsd,6.94817933474915,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,653,mean_rmsd,6.910025809263882,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,654,mean_rmsd,6.976790479973902,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,655,mean_rmsd,6.90899379706081,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,656,mean_rmsd,6.867248077175286,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,657,mean_rmsd,6.946769833999345,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,658,mean_rmsd,6.943712932067582,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,659,mean_rmsd,6.931802303495287,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,660,mean_rmsd,6.916897783991657,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,661,mean_rmsd,6.915386358442186,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,662,mean_rmsd,6.874968916434276,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,663,mean_rmsd,6.914974910977521,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,664,mean_rmsd,6.941640585923497,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,665,mean_rmsd,6.9181951788648774,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,666,mean_rmsd,6.911167370313331,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,667,mean_rmsd,6.933020929107183,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,668,mean_rmsd,6.922937267448329,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,669,mean_rmsd,6.92164451915403,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,670,mean_rmsd,6.940429240613044,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,671,mean_rmsd,6.900968932888176,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,672,mean_rmsd,6.915605831399749,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,673,mean_rmsd,6.913752915165093,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,674,mean_rmsd,6.907094335254235,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,675,mean_rmsd,6.931562322049202,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,676,mean_rmsd,6.904647079105619,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,677,mean_rmsd,6.926368849223174,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,678,mean_rmsd,6.897868164014213,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,679,mean_rmsd,6.929841692176047,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,680,mean_rmsd,6.918210072288031,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,681,mean_rmsd,6.901204342612738,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,682,mean_rmsd,6.914935599049436,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,683,mean_rmsd,6.930187412382682,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,684,mean_rmsd,6.922449648144879,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,685,mean_rmsd,6.8971481308635285,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,686,mean_rmsd,6.903763580129117,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,687,mean_rmsd,6.9017353698151025,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,688,mean_rmsd,6.9044559459807004,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,689,mean_rmsd,6.897803404132023,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,690,mean_rmsd,6.948380919866924,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,691,mean_rmsd,6.907465866547597,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,692,mean_rmsd,6.925082929128333,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,693,mean_rmsd,6.897439864231062,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,694,mean_rmsd,6.922752763096291,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,695,mean_rmsd,6.929835212562658,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,696,mean_rmsd,6.916005967128126,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,697,mean_rmsd,6.893582575146157,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,698,mean_rmsd,6.93102770481834,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,699,mean_rmsd,6.94595011534872,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,700,mean_rmsd,6.932994448396224,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,701,mean_rmsd,6.89065430315235,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,702,mean_rmsd,6.9072224866529055,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,703,mean_rmsd,6.911446909059452,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,704,mean_rmsd,6.906488859695725,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,705,mean_rmsd,6.913679199423972,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,706,mean_rmsd,6.876022659398333,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,707,mean_rmsd,6.924411995356596,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,708,mean_rmsd,6.8924583640279655,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,709,mean_rmsd,6.949646102953561,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,710,mean_rmsd,6.892551355096359,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,711,mean_rmsd,6.932318504647364,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,712,mean_rmsd,6.9075730024048045,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,713,mean_rmsd,6.916151244103155,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,714,mean_rmsd,6.9164485512383385,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,715,mean_rmsd,6.925440864116331,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,716,mean_rmsd,6.912517317832271,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,717,mean_rmsd,6.931328498079807,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,718,mean_rmsd,6.944345481027531,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,719,mean_rmsd,6.918979548840584,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,720,mean_rmsd,6.916915645442432,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,721,mean_rmsd,6.897778988657119,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,722,mean_rmsd,6.933646021915388,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,723,mean_rmsd,6.8930021244604385,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,724,mean_rmsd,6.913590249508243,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,725,mean_rmsd,6.907000559927543,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,726,mean_rmsd,6.936266101040418,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,727,mean_rmsd,6.893329388558111,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,728,mean_rmsd,6.918756060177767,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,729,mean_rmsd,6.921489556215987,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,730,mean_rmsd,6.935100832033761,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,731,mean_rmsd,6.9067840434207195,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,732,mean_rmsd,6.935282556425167,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,733,mean_rmsd,6.885563343530969,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,734,mean_rmsd,6.927936534809161,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,735,mean_rmsd,6.917185301792773,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,736,mean_rmsd,6.924268953311293,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,737,mean_rmsd,6.91587976035589,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,738,mean_rmsd,6.894658478036712,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,739,mean_rmsd,6.951611832667001,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,740,mean_rmsd,6.913151234868207,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,741,mean_rmsd,6.939905589683147,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,742,mean_rmsd,6.9179955632052845,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,743,mean_rmsd,6.934614738222919,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,744,mean_rmsd,6.910963453546356,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,745,mean_rmsd,6.876134791337991,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,746,mean_rmsd,6.9122815145299406,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,747,mean_rmsd,6.939464695145813,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,748,mean_rmsd,6.901847908249385,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,749,mean_rmsd,6.919066815014127,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,750,mean_rmsd,6.952599271858795,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,751,mean_rmsd,6.941336565053916,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,752,mean_rmsd,6.905785777961152,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,753,mean_rmsd,6.917721181398706,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,754,mean_rmsd,6.905392029098318,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,755,mean_rmsd,6.920864737655544,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,756,mean_rmsd,6.910538197819191,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,757,mean_rmsd,6.943132174057297,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,758,mean_rmsd,6.9254980974438825,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,759,mean_rmsd,6.916008623449109,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,760,mean_rmsd,6.905085140010979,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,761,mean_rmsd,6.9345869630499735,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,762,mean_rmsd,6.918218431738359,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,763,mean_rmsd,6.921784780526464,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,764,mean_rmsd,6.926978376690346,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,765,mean_rmsd,6.926255408818209,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,766,mean_rmsd,6.911249894818174,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,767,mean_rmsd,6.910502542326722,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,768,mean_rmsd,6.903756013508085,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,769,mean_rmsd,6.908121288939368,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,770,mean_rmsd,6.908098416111137,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,771,mean_rmsd,6.941785897930966,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
